right Variance of Gyro x,right Variance of Gyro y,right Variance of Gyro z,right Mav of Gyro x,right Mav of Gyro y,right Mav of Gyro z,right Rms of Gyro x,right Rms of Gyro y,right Rms of Gyro z,right Sd of Gyro x,right Sd of Gyro y,right Sd of Gyro z,right Mean of Gyro x,right Mean of Gyro y,right Mean of Gyro z,right Entropy of Gyro x,right Entropy of Gyro y,right Entropy of Gyro z,right Kurtosis of Gyro x,right Kurtosis of Gyro y,right Kurtosis of Gyro z,right Skewness of Gyro x,right Skewness of Gyro y,right Skewness of Gyro z,right SMA of Gyro,right Integration of Gyro x,right Integration of Gyro y,right Integration of Gyro z,right Variance of ACC x,right Variance of ACC y,right Variance of ACC z,right Mav of ACC x,right Mav of ACC y,right Mav of ACC z,right Rms of ACC x,right Rms of ACC y,right Rms of ACC z,right Sd of ACC x,right Sd of ACC y,right Sd of ACC z,right Mean of ACC x,right Mean of ACC y,right Mean of ACC z,right Entropy of ACC x,right Entropy of ACC y,right Entropy of ACC z,right Kurtosis of ACC x,right Kurtosis of ACC y,right Kurtosis of ACC z,right Skewness of ACC x,right Skewness of ACC y,right Skewness of ACC z,right SMA of ACC,right Integration of ACC x,right Integration of ACC y,right Integration of ACC z,right variance of EMG1,right variance of EMG2,right variance of EMG3,right variance of EMG4,right variance of EMG5,right variance of EMG6,right variance of EMG7,right variance of EMG8,right Mav of EMG1,right Mav of EMG2,right Mav of EMG3,right Mav of EMG4,right Mav of EMG5,right Mav of EMG6,right Mav of EMG7,right Mav of EMG8,right Rms of EMG1,right Rms of EMG2,right Rms of EMG3,right Rms of EMG4,right Rms of EMG5,right Rms of EMG6,right Rms of EMG7,right Rms of EMG8,right Sd of EMG1,right Sd of EMG2,right Sd of EMG3,right Sd of EMG4,right Sd of EMG5,right Sd of EMG6,right Sd of EMG7,right Sd of EMG8,right Mean of EMG1,right Mean of EMG2,right Mean of EMG3,right Mean of EMG4,right Mean of EMG5,right Mean of EMG6,right Mean of EMG7,right Mean of EMG8,right MedianFreq of EMG1,right MedianFreq of EMG2,right MedianFreq of EMG3,right MedianFreq of EMG4,right MedianFreq of EMG5,right MedianFreq of EMG6,right MedianFreq of EMG7,right MedianFreq of EMG8,right MeanFreq of EMG1,right MeanFreq of EMG2,right MeanFreq of EMG3,right MeanFreq of EMG4,right MeanFreq of EMG5,right MeanFreq of EMG6,right MeanFreq of EMG7,right MeanFreq of EMG8,Class
0.261509603,0.322808017,0.221933728,0.314079388,0.229778546,0.468606888,0.587721821,0.316386858,0.55650006,0.440460037,0.470130273,0.320520141,0.563309279,0.36664573,0.607036669,0.830388463,0.79890041,0.830499518,0.036706987,0.116158363,0.073666267,0.554621797,0.61822951,0.348316298,0.581099391,0.452984002,0.3888332,0.512855911,0.686741118,0.196379804,0.256626805,0.278493021,0.283386281,0.176591718,0.423591811,0.488143412,0.787295143,0.774641433,0.3573781,0.439323441,0.323435872,0.45893051,0.796662593,0.752437157,0.823607747,0.827361692,0.053843507,0.043119407,0.051345648,0.61481821,0.523578074,0.112200138,0.584342165,0.344286448,0.410900027,0.543338071,0.149593965,0.173010623,0.156496332,0.0851865,0.076156607,0.065629511,0.027978085,0.118877784,0.164383562,0.1875,0.192307692,0.132231405,0.12,0.132270169,0.085106383,0.186046512,0.520041391,0.584476808,0.533134263,0.459566153,0.419940628,0.477675907,0.085106383,0.751234717,0.319525185,0.347856968,0.317742367,0.215472127,0.20233042,0.177226416,0.098577818,0.272040149,0.527010509,0.563218262,0.539329894,0.493308593,0.428619337,0.487468438,0.618103435,0.744022202,0.332497536,0.262282882,0.329290873,0.255662264,0.246935358,0.261040389,0.26990669,0.379975265,0.43217002,1,1,1,1,1,1,1,ano
0.232258634,0.337629484,0.156749619,0.271352538,0.346112287,0.323463058,0.620170238,0.244037139,0.547100186,0.405923138,0.485984286,0.237236051,0.601397118,0.288886144,0.612701082,0.832520294,0.779139253,0.837820827,0.041906068,0.131683292,0.075007514,0.550006438,0.686711726,0.406834024,0.500973425,0.471600986,0.328947142,0.51231815,0.802378258,0.212578057,0.304566962,0.531894774,0.360301214,0.228068064,0.520439128,0.461419468,0.766225208,0.863437589,0.377883146,0.491891211,0.421050129,0.426584976,0.767242752,0.769935298,0.815937763,0.819656424,0.023051769,0.033200202,0.037415781,0.55427496,0.541735623,0.136905013,0.588129432,0.417920499,0.386720897,0.520837682,0.087391903,0.118445254,0.137889516,0.017640735,0.05298868,0.03797775,0.028639295,0.193458212,0.148760331,0.126760563,0.121212121,0.059347953,0.074074074,0.083498469,0.057142857,0.315789474,0.354182745,0.664722197,0.570278725,0.380045148,0.385003845,0.4117973,0.057142857,0.669212759,0.220268339,0.26767943,0.290862634,0.061489616,0.154500196,0.115897995,0.100419808,0.377260266,0.37740276,0.653344024,0.581710352,0.438675334,0.398516833,0.42757324,0.82548783,0.65143628,0.322163098,0.178538606,0.369010538,0.269776111,0.206270386,0.236216682,0.231785244,0.535306775,0.572786188,1,1,1,1,1,1,1,ano
0.278016451,0.371045463,0.305219004,0.333573133,0.524625859,0.465033448,0.487939923,0.505150881,0.527624101,0.459583256,0.521417779,0.418730053,0.457178566,0.535636772,0.559592525,0.862791205,0.856684357,0.851554093,0.027105824,0.059247281,0.072394669,0.614578717,0.495583108,0.360063153,0.541660821,0.444088735,0.583985136,0.548577692,0.660986493,0.24698654,0.245210423,0.35587361,0.343146743,0.20102153,0.476861704,0.384029558,0.683858314,0.7547145,0.419813409,0.426515054,0.399175884,0.332797937,0.690518779,0.840420235,0.84264957,0.863811017,0.040450896,0.051735381,0.031286781,0.587581821,0.580471063,0.162771561,0.535433142,0.466598808,0.376119532,0.546076888,0.193396452,0.127676196,0.149857487,0.054830689,0.051139541,0.117812448,0.009946152,0.085827889,0.264705882,0.129032258,0.145833333,0.1256574,0.087378641,0.14985015,0.030769231,0.235294118,0.572880884,0.388276484,0.469528377,0.666012496,0.779591301,0.672211263,0.030769231,0.453053931,0.378737231,0.282270907,0.308386494,0.155387274,0.150420471,0.270730982,0.04126357,0.216339419,0.57140461,0.37255958,0.472804881,0.691163483,0.79156885,0.672461825,0.505453128,0.451299088,0.429255921,0.376048531,0.29525367,0.290226596,0.460663503,0.671939096,0.494964257,0.387341676,0.428117459,1,1,1,1,1,1,1,ano
0.320789029,0.29976134,0.208296506,0.433579468,0.43397236,0.250011632,0.494339676,0.457610925,0.462213752,0.505404824,0.444623545,0.303392956,0.454929465,0.507179845,0.519291367,0.800944446,0.80834898,0.805656245,0.023567403,0.06720764,0.116620602,0.614136396,0.503344684,0.421064542,0.583913319,0.363731919,0.463220203,0.428642183,0.709717706,0.271185739,0.334993203,0.691268604,0.372655243,0.439996324,0.565270408,0.573094983,0.547085158,0.792425393,0.447009409,0.523178775,0.496952895,0.529130181,0.526255541,0.788816953,0.800864216,0.786236263,0.019370253,0.03012262,0.011365781,0.5161441,0.507158111,0.251988156,0.625544386,0.454252052,0.430757852,0.354462267,0.193668007,0.102508516,0.057091262,0.061341318,0.076139124,0.016521624,0.037451768,0.215883619,0.272727273,0.214285714,0.075630252,0.09607438,0.159574468,0.043309632,0.046511628,0.307692308,0.396425853,0.47765891,0.755464333,0.533783905,0.488537078,0.528954063,0.046511628,0.608444199,0.378973185,0.241433739,0.151022948,0.169108633,0.202272215,0.057540807,0.123767211,0.405097806,0.398381487,0.468118804,0.787545788,0.568186427,0.497504942,0.548270797,0.231708268,0.586592037,0.296095374,0.179538664,0.243118308,0.339790037,0.253766805,0.271272072,0.266097871,0.138115506,0.795249313,1,1,1,1,1,1,1,ano
0.230614763,0.449112098,0.157166806,0.335941636,0.595615288,0.236851805,0.536212058,0.401058497,0.379502883,0.404158218,0.598149796,0.238126363,0.516627296,0.416832502,0.45162578,0.852706449,0.808901119,0.841951926,0.034280478,0.042279928,0.156674909,0.576306488,0.54227954,0.475894536,0.5282588,0.456288295,0.457945865,0.439947786,0.585436935,0.237962441,0.261158195,0.494639978,0.328687292,0.360477999,0.466451667,0.651258087,0.472728232,0.691893046,0.409008965,0.444676184,0.40458599,0.617352094,0.460659458,0.830385299,0.853884611,0.829612532,0.052722642,0.042706219,0.015490259,0.58877206,0.477501876,0.289589614,0.475655003,0.442479094,0.553563152,0.362713723,0.107826426,0.074680875,0.11720902,0.040495284,0.052014109,0.040648256,0.015371401,0.150771494,0.166666667,0.15,0.118811881,0.077594123,0.137614679,0.096459096,0.03030303,0.25,0.458902694,0.725826453,0.473867562,0.605514608,0.410104585,0.655395852,0.03030303,0.407202297,0.255500342,0.191398431,0.259190568,0.122743188,0.152360057,0.122393849,0.060226315,0.319867002,0.474831146,0.721324426,0.483183657,0.639019598,0.423847716,0.669082701,0.151111165,0.393030144,0.380575507,0.265856667,0.475855299,0.260898632,0.37104424,0.293834712,0.428787543,0.134142559,0.811408528,1,1,1,1,1,1,1,ano
0.261335338,0.355660509,0.171874683,0.310860066,0.487006427,0.205197076,0.322713973,0.370737013,0.396468874,0.44061276,0.50548227,0.257719984,0.284396413,0.411003664,0.464223897,0.838476535,0.841448271,0.854953571,0.046725519,0.052470573,0.153704403,0.659656063,0.578040874,0.460319729,0.409123507,0.321442292,0.478174805,0.472222983,0.661445821,0.234042919,0.280675171,0.504186862,0.330583007,0.359538451,0.510310098,0.65726199,0.471464588,0.755044158,0.404465417,0.46656153,0.44057547,0.624291226,0.454472912,0.851353988,0.869648277,0.840101807,0.042836496,0.051291538,0.015210729,0.581459064,0.438676959,0.2856272,0.532582208,0.499026139,0.589120001,0.375985293,0.092486127,0.042768688,0.070597496,0.043653203,0.025133862,0.058479096,0.022292077,0.155669751,0.136363636,0.082191781,0.10619469,0.115037855,0.109090909,0.107142857,0.037037037,0.25,0.374888628,0.648523091,0.602563371,0.613395878,0.506373001,0.605285262,0.037037037,0.402942879,0.229391051,0.124261892,0.178087244,0.130247599,0.085345708,0.162473358,0.082118024,0.326823136,0.396439328,0.6494666,0.626141334,0.64550022,0.525056884,0.616138774,0.340624252,0.387746279,0.419067752,0.243015775,0.465686807,0.371262994,0.415392013,0.400893951,0.434753536,0.261062934,0.457880909,1,1,1,1,1,1,1,ano
0.379669994,0.314503535,0.216596414,0.490486068,0.512653046,0.31563578,0.462536075,0.397859791,0.458728857,0.565899008,0.46188558,0.314852021,0.407619895,0.447445485,0.513535163,0.866991185,0.878258315,0.884205606,0.020732043,0.051357551,0.11186212,0.597801533,0.545127286,0.428000714,0.550865514,0.448373456,0.55827603,0.559327131,0.694594994,0.267319777,0.347651486,0.331163732,0.328292272,0.351653916,0.452103918,0.467493874,0.46302748,0.782000138,0.4434348,0.536721344,0.358812102,0.417787617,0.42802599,0.848953807,0.879726463,0.855209342,0.05585854,0.040650061,0.013756547,0.615076445,0.542328622,0.306939802,0.47182563,0.471479657,0.481925516,0.394401633,0.155475434,0.045483875,0.150417272,0.067986056,0.085593789,0.107557926,0.02706952,0.093840542,0.214285714,0.12,0.157894737,0.137588001,0.159574468,0.182393693,0.043956044,0.19047619,0.594157135,0.795480126,0.45718238,0.435461341,0.452347228,0.294672475,0.043956044,0.376216796,0.327953386,0.130532702,0.30919617,0.182707098,0.220185649,0.253972353,0.096056291,0.230582888,0.597817945,0.794915773,0.45954525,0.475582199,0.459267254,0.292996777,0.386243563,0.372617025,0.440603583,0.404190879,0.611359517,0.291874405,0.314154579,0.374633302,0.24220874,0.308151893,0.490746231,1,1,1,1,1,1,1,ano
0.245165611,0.293828481,0.241467129,0.246923321,0.433248851,0.296710699,0.384578474,0.352547344,0.393282833,0.421995417,0.439016717,0.345159225,0.355719876,0.409445649,0.44147697,0.885303373,0.878595269,0.875147268,0.0418505,0.051301771,0.123961054,0.656651774,0.575576927,0.491041357,0.476228746,0.409578335,0.528077218,0.503346486,0.668302381,0.232918414,0.230724884,0.435379382,0.32647122,0.298999364,0.46877657,0.520064892,0.371208461,0.761059774,0.403366705,0.40963308,0.387015359,0.482764828,0.354491944,0.865804746,0.89398804,0.865045303,0.049647888,0.035788481,0.023384803,0.596619876,0.494335926,0.332107082,0.518636764,0.503303549,0.537309413,0.340079006,0.149450071,0.099224127,0.076615253,0.041610049,0.14002936,0.049068512,0.019263827,0.083095775,0.230769231,0.115384615,0.101123596,0.080341934,0.211267606,0.110576923,0.043010753,0.222222222,0.531769263,0.472211333,0.568762866,0.562358828,0.462681893,0.523334227,0.043010753,0.405082568,0.319426664,0.235951548,0.189549001,0.125451314,0.310118396,0.141984454,0.072838346,0.211394604,0.538386777,0.463247813,0.589831628,0.599249784,0.458662371,0.53634397,0.239409131,0.40370211,0.509607229,0.414003952,0.415315785,0.422458327,0.460958075,0.442895148,0.454356217,0.238786992,0.774013798,1,1,1,1,1,1,1,ano
0.147834822,0.343069593,0.074001684,0.199366679,0.517160077,0.153827341,0.459201359,0.428858711,0.501635405,0.29436106,0.491900495,0.120000236,0.455387755,0.470147337,0.588974677,0.843828037,0.823834458,0.8508899,0.055809819,0.054404251,0.19003671,0.593260245,0.534099915,0.348172052,0.442849709,0.399058852,0.477427833,0.514878966,0.384426693,0.096317811,0.192099212,0.167535624,0.143153651,0.366381611,0.273315328,0.272555724,0.720228962,0.507243658,0.210933566,0.361113425,0.21486804,0.263958927,0.737330444,0.773975613,0.832759435,0.842008693,0.125698374,0.173320685,0.024011036,0.695377707,0.678863541,0.211869792,0.485777754,0.268194113,0.292492249,0.517877359,0.015063785,0.296771437,0.085563885,0.026441198,0.08922107,0.048062872,0.001635935,0.0511124,0.055045872,0.2,0.106598985,0.082515496,0.131868132,0.11610129,0.025316456,0.186046512,0.574015206,0.508598861,0.408127448,0.55333203,0.442786494,0.512636877,0.025316456,0.657050897,0.054332416,0.495789639,0.205870436,0.086794887,0.226766759,0.139653886,0.00757582,0.147265204,0.599647466,0.462526347,0.419432877,0.594661352,0.448902508,0.525897713,0.748303638,0.659865504,0.350734755,0.310538597,0.306800441,0.209166825,0.313286795,0.292706512,0.307514777,0.50624249,0.795507077,1,1,1,1,1,1,1,ano
0.126740398,0.407027658,0.157704619,0.227790569,0.550623481,0.313859418,0.480952316,0.540306992,0.541242431,0.263072417,0.55792721,0.239353911,0.481562258,0.560850366,0.606834858,0.902575216,0.877681195,0.898988116,0.055491906,0.053710726,0.120203449,0.559873945,0.473028121,0.385626155,0.472965701,0.501070591,0.654593443,0.632209318,0.533970474,0.110847419,0.235543331,0.223318669,0.169217358,0.319690915,0.328736544,0.270835673,0.48349675,0.648036684,0.235289675,0.415340503,0.239328046,0.256684359,0.478540476,0.812009555,0.888867047,0.879134767,0.10037087,0.128497257,0.017733727,0.670117047,0.650202656,0.316526452,0.401205986,0.35182581,0.349173881,0.42683987,0.027908003,0.205273477,0.140694465,0.033209583,0.085127375,0.129793272,0.08229583,0.302213648,0.15,0.164705882,0.156521739,0.09479825,0.148148148,0.218089603,0.121212121,0.533333333,0.621154872,0.487420588,0.562895566,0.381759466,0.214522295,0.587959959,0.121212121,0.613161442,0.091775159,0.390158146,0.295092112,0.104718221,0.219328203,0.289568807,0.220055845,0.5017787,0.642402151,0.458258831,0.573445644,0.435772504,0.217923993,0.585629346,0.483036414,0.578005072,0.445899703,0.431666561,0.375592943,0.367201615,0.285803507,0.207127712,0.449422182,0.404319102,0.660644751,1,1,1,1,1,1,1,ano
0.02093523,0.278746282,0.132268871,0.053401488,0.363852518,0.205668047,0.738362894,0.697679571,0.623872188,0.05900724,0.421865099,0.204844704,0.751290152,0.727836826,0.689213391,0.913971018,0.899583837,0.902897478,0.446877404,0.119230567,0.150843885,0.320830012,0.373942646,0.289408104,0.645773568,0.697611813,0.796412206,0.695568086,0.422267364,0.03040348,0.016305663,0.097527013,0.064520716,0.060267269,0.25718625,0.044153204,0.058917976,0.545115841,0.081334486,0.050171705,0.177567444,0.049669359,0.085961309,0.787634332,0.87287641,0.874132594,0.107967089,0.556218532,0.519699643,0.680980469,0.854804371,0.725018698,0.249445088,0.291564883,0.182982594,0.123935306,0.013151048,0.151115092,0.07232943,0.043360341,0.126126379,0.234130447,0.112214569,0.256079849,0.06,0.129411765,0.119047619,0.115935281,0.176470588,0.209401709,0.173913043,0.307692308,0.688505825,0.477943474,0.70554204,0.883486601,0.366055259,0.643712186,0.173913043,0.610206068,0.048238079,0.317316337,0.181439527,0.129583734,0.288834084,0.429360075,0.27200605,0.452085677,0.708197759,0.459042311,0.733440032,0.892093924,0.362990247,0.623028947,0.419049623,0.582143741,0.493292375,0.533321918,0.404530448,0.520215908,0.733112554,0.341606418,0.542569518,0.39352836,0.725701355,1,1,1,1,1,1,1,ano
0.028768568,0.262392318,0.174626676,0.041180361,0.344294593,0.231125584,0.392758846,0.614914424,0.754867062,0.078390764,0.402834754,0.26146044,0.415507867,0.657336728,0.80138804,0.897459249,0.885730949,0.892872975,0.221103785,0.108623728,0.173547634,0.630567909,0.40664123,0.197599852,0.795699282,0.426655262,0.707406415,0.755753949,0.440176887,0.106404632,0.10216718,0.075135601,0.142423262,0.110793029,0.218538489,0.283303553,0.722174564,0.562104883,0.227988518,0.230010069,0.109261576,0.271560824,0.753824446,0.683031576,0.872246357,0.888798474,0.197183781,0.12062045,0.06663802,0.757429054,0.582424501,0.162731302,0.309307653,0.213833996,0.34722419,0.606231821,0.245054004,0.115409695,0.155229694,0.062196966,0.069192365,0.16232724,0.055763167,0.257557731,0.272727273,0.129411765,0.173076923,0.13697331,0.126315789,0.168331668,0.117647059,0.285714286,0.41258616,0.470664672,0.474627789,0.749824968,0.40186584,0.427812846,0.117647059,0.541434586,0.441108557,0.262857702,0.316015356,0.170940874,0.188668864,0.337209613,0.166754666,0.45368294,0.40476556,0.45857142,0.477288536,0.766358049,0.411922001,0.416338281,0.303869294,0.511448993,0.405974555,0.256642075,0.330574715,0.279396506,0.500514839,0.308212618,0.300466205,0.236690831,0.43249444,1,1,1,1,1,1,1,ano
0.052572998,0.267990956,0.1540524,0.057731489,0.391942052,0.23511621,0.707061872,0.653119893,0.549209642,0.131452705,0.409328406,0.234285273,0.716343471,0.690280084,0.615174473,0.897769226,0.885539503,0.882264189,0.204292107,0.107106695,0.136280906,0.448188854,0.404056837,0.348691845,0.612348522,0.640368123,0.727442386,0.60671301,0.36125187,0.036213445,0.032289508,0.082477647,0.078582793,0.12759762,0.207696083,0.069683779,0.100529408,0.48435908,0.094674392,0.091606144,0.129432647,0.07424826,0.123339603,0.714234304,0.859532111,0.855001626,0.092842916,0.436186045,0.268664557,0.658930932,0.787704209,0.549315078,0.229316687,0.233735084,0.192976242,0.145065476,0.022554604,0.107634784,0.051710475,0.023240663,0.10671628,0.0755401,0.050351203,0,0.063829787,0.094594595,0.094339623,0.058235633,0.166666667,0.092425432,0.121212121,0.034482759,0.686818474,0.623668321,0.3906783,0.781423808,0.294662686,0.681438567,0.121212121,0.065952225,0.07688272,0.250136593,0.139748412,0.077922024,0.257333341,0.19682903,0.154725273,0,0.705330237,0.61394105,0.407477682,0.803102213,0.294471637,0.688951653,0.479558744,0.084153704,0.446528216,0.481315652,0.472860769,0.253891727,0.573374668,0.257703568,0.52288609,0.390585469,0.430904534,1,1,1,1,1,1,1,ano
0.215200795,0.47382749,0.378290406,0.304600167,0.603346933,0.534635066,0.298853556,0.461592065,0.500742366,0.385331527,0.621642914,0.498045096,0.271549264,0.470664507,0.514524485,0.848480477,0.839063845,0.843646304,0.04938069,0.040143058,0.057589786,0.651245918,0.546927825,0.418521359,0.455709249,0.31909306,0.534224799,0.518103994,0.767866438,0.318586583,0.246917235,0.659920805,0.407592274,0.295036898,0.581099403,0.476542635,0.667029808,0.838364923,0.499007875,0.428520623,0.503711288,0.413362746,0.672536446,0.857273035,0.845546458,0.865540566,0.01176833,0.034413297,0.027442231,0.520004597,0.545164854,0.184831933,0.577210863,0.56550053,0.440404374,0.537672117,0.149059771,0.133347071,0.122654826,0.064552358,0.094167272,0.049156159,0.010586075,0.069218056,0.204545455,0.113744076,0.14893617,0.119655049,0.123287671,0.064835165,0.031746032,0.177777778,0.461408208,0.481432684,0.72430887,0.381121838,0.505823018,0.590991214,0.031746032,0.651998002,0.318829739,0.290979555,0.26778255,0.175781539,0.23567223,0.142157079,0.043604322,0.185001169,0.470145598,0.466009176,0.746097899,0.426116443,0.511370346,0.603628059,0.384035892,0.652236074,0.431435852,0.304882495,0.359878102,0.474477354,0.276541548,0.413499511,0.437793553,0.297832615,0.431661689,1,1,1,1,1,1,1,ano
0.150761213,0.235763499,0.153284474,0.088344996,0.289974203,0.238384226,0.493055077,0.547147861,0.655400425,0.298712334,0.370821986,0.232941896,0.488825047,0.602010132,0.714142152,0.856661065,0.857692144,0.863369772,0.079011015,0.118648792,0.154589672,0.529706676,0.389761784,0.239607168,0.583065979,0.440080098,0.602326778,0.628149323,0.454081342,0.117701892,0.282208415,0.371016248,0.184915421,0.221214057,0.383407755,0.412785047,0.439720272,0.574834749,0.245957829,0.468101353,0.335633124,0.402483918,0.418370815,0.825497201,0.852994722,0.821745471,0.075618043,0.077191572,0.018994872,0.610583404,0.490800457,0.321889939,0.466666183,0.384535995,0.404529375,0.331891352,0.031190967,0.117069429,0.067828259,0.075754396,0.098187528,0.089218695,0.063556559,0.064389011,0.09375,0.153846154,0.131868132,0.15791303,0.176470588,0.156126892,0.130434783,0.186046512,0.245622234,0.556048282,0.317093042,0.661782695,0.548346932,0.226276873,0.130434783,0.482370498,0.100473154,0.265515369,0.172692477,0.197864112,0.242706634,0.222210423,0.183301814,0.175328437,0.284546836,0.544371097,0.326785205,0.682648955,0.55335256,0.227921161,0.605670352,0.484335338,0.3807192,0.157897847,0.360975608,0.182124247,0.407565233,0.395311307,0.176113231,0.434421549,0.805493529,1,1,1,1,1,1,1,ano
0.230265101,0.292744723,0.159463015,0.131408787,0.323409606,0.18204353,0.608042204,0.479552703,0.603713569,0.403420828,0.436865938,0.240719359,0.589540396,0.528985879,0.665082,0.821047009,0.815092844,0.827542131,0.060654991,0.084938636,0.150059553,0.505266332,0.471110624,0.282529307,0.563129785,0.452169467,0.48729911,0.531435332,0.416646613,0.206698246,0.347235113,0.317125436,0.217881356,0.383342687,0.374032933,0.537402966,0.374261076,0.538629179,0.37042847,0.535527842,0.334446445,0.507455307,0.322470933,0.794628626,0.807770449,0.752361263,0.076285724,0.05528381,0.01498044,0.614304235,0.415611894,0.330114342,0.366147442,0.341155763,0.426533073,0.239387273,0.144239507,0.114231389,0.099274084,0.06838608,0.136208198,0.050905858,0.044330428,0.069736127,0.166666667,0.1875,0.172413793,0.13697331,0.196721311,0.074094223,0.086956522,0.156862745,0.464447663,0.52077471,0.618530668,0.416594638,0.309393033,0.36611025,0.086956522,0.70656961,0.311770577,0.260877377,0.22973963,0.183432963,0.304238319,0.146005338,0.140666336,0.185952201,0.473944332,0.509362679,0.638510992,0.457977051,0.302311045,0.379043196,0.389829449,0.706306405,0.302554085,0.214893205,0.270838698,0.276435328,0.208422041,0.183142261,0.196726871,0.217077449,0.432778899,1,1,1,1,1,1,1,ano
0.291088685,0.336949319,0.239280231,0.235918745,0.376040784,0.242370395,0.702171563,0.521926685,0.487364254,0.473402133,0.484926042,0.34115227,0.674233378,0.558649694,0.536194084,0.804625736,0.800808472,0.794004042,0.062529819,0.082784181,0.106372145,0.474654258,0.484475865,0.389677159,0.642157922,0.475206984,0.483428325,0.42618075,0.526309564,0.366592902,0.336270625,0.395792655,0.426764131,0.335678201,0.462360116,0.724022244,0.38964418,0.639815887,0.546946424,0.524364668,0.413946764,0.666116375,0.344753561,0.78501265,0.789210522,0.748127248,0.056303849,0.034277326,0.01544869,0.585259143,0.436627594,0.330227742,0.468875999,0.379271033,0.499936951,0.238650471,0.084863349,0.15766144,0.097033278,0.082578702,0.133277591,0.090119911,0.083725252,0.094858261,0.1875,0.176470588,0.121621622,0.15791303,0.210526316,0.124260355,0.127659574,0.210526316,0.285818625,0.42768177,0.47624366,0.233460962,0.33271161,0.520305284,0.127659574,0.409448026,0.215650254,0.326509667,0.225899359,0.210635621,0.299752236,0.223753593,0.22260742,0.232250541,0.311682016,0.406544246,0.489235785,0.281846375,0.327098115,0.525237906,0.541449996,0.405890406,0.274574737,0.127577573,0.20619816,0.189951883,0.125059755,0.176416884,0.244417716,0.280729478,0.430430721,1,1,1,1,1,1,1,ano
0.174753495,0.314846775,0.213369401,0.101043372,0.43682187,0.249687362,0.568129891,0.536960678,0.61085146,0.332137744,0.461364249,0.309833303,0.559468065,0.576972386,0.660477209,0.827615559,0.821740088,0.823566929,0.070166292,0.076264358,0.129833311,0.490566873,0.465572316,0.27359262,0.647594605,0.438785239,0.526496852,0.532951108,0.40719584,0.138280268,0.300452903,0.331337045,0.238663138,0.246436523,0.409508326,0.455948028,0.437086804,0.529479025,0.277186539,0.487471303,0.379710754,0.441065969,0.410638473,0.818541089,0.819222877,0.789220361,0.072901275,0.05880292,0.01827379,0.611549207,0.473824201,0.330856591,0.391794812,0.379059732,0.391195461,0.293327435,0.051619859,0.143637912,0.09064168,0.058282378,0.151743105,0.070933254,0.03996208,0.069700483,0.136363636,0.162162162,0.146341463,0.148870036,0.191489362,0.135989011,0.082191781,0.142857143,0.40435096,0.679011514,0.406031422,0.398040604,0.371728139,0.368686052,0.082191781,0.304282327,0.149286785,0.306250902,0.214817546,0.162680619,0.327162705,0.187768888,0.130037792,0.185854489,0.432333147,0.663635517,0.416268588,0.443629489,0.362992904,0.376995052,0.299488013,0.305119225,0.26617422,0.165611354,0.311165963,0.158193126,0.176561395,0.188569375,0.174123907,0.151572664,0.724982608,1,1,1,1,1,1,1,ano
0.243590394,0.275253373,0.2176212,0.234210406,0.299385131,0.25918092,0.653381666,0.532966623,0.530269211,0.419259177,0.416818564,0.314799968,0.632903164,0.581440555,0.58296655,0.80685032,0.808803027,0.800854637,0.063538646,0.094553071,0.111790988,0.487690434,0.448782144,0.352313591,0.553871833,0.453830068,0.498335263,0.455136122,0.44464628,0.276941307,0.333721676,0.440458992,0.460871446,0.320587548,0.470841855,0.645864524,0.366344535,0.565170108,0.453345992,0.521786732,0.442803224,0.603570817,0.317074114,0.803966444,0.794443792,0.739567218,0.055565678,0.033960291,0.017461034,0.566297685,0.451670014,0.337050924,0.48213976,0.401448979,0.462453611,0.22371586,0.097217856,0.094079038,0.080444738,0.075231217,0.122779642,0.096290911,0.070171472,0.177213577,0.15,0.127659574,0.103448276,0.15791303,0.218181818,0.14985015,0.12244898,0.258064516,0.452731727,0.932310351,0.530037147,0.358783838,0.383531199,0.341460235,0.12244898,0.73458258,0.237504132,0.226846883,0.196486676,0.196763105,0.283385578,0.234625965,0.196630989,0.356053339,0.470719565,0.924118897,0.548630457,0.402171586,0.381640371,0.343491116,0.434205939,0.719497206,0.239991705,0.167979053,0.407905403,0.187296189,0.147954484,0.176678025,0.149211743,0.196350098,0.607334446,1,1,1,1,1,1,1,ano
